rows,1000
columns,4
x1,x2,x3,F4
-5,-5,3,0.96
0,0,0,inf
1,-4,4,-0.0
-4,5,-5,-2.5714285714285716
5,-3,-4,13.333333333333334
-5,-2,3,6.0
4,-1,2,-15.0
-1,2,-5,-8.181818181818182
2,0,-3,inf
4,5,-2,1.8
0,-4,0,-0.1875
1,-4,-2,-0.0
5,2,2,-6.0
5,0,-1,inf
0,1,-5,-18.0
4,-1,-3,60.0
2,5,0,0.15
-5,-3,1,-0.0
2,-1,5,-15.0
1,4,-1,-0.0
1,-3,-3,-0.0
-5,4,-5,-4.5
-1,-5,2,0.21818181818181817
-5,-1,0,-12.0
1,-2,-5,-0.0
-5,-2,-1,-6.0
-5,-1,1,-0.0
1,-5,3,-0.0
2,-2,-2,2.8125
1,-5,0,-0.0
0,-3,-3,-1.3333333333333333
-1,0,4,inf
2,0,5,inf
-5,-1,-4,-60.0
-1,2,5,5.454545454545454
-1,-2,2,1.3636363636363635
-2,-3,-4,-4.166666666666667
-2,1,5,30.0
1,4,3,-0.0
-5,4,2,0.75
-5,2,4,9.0
4,-4,3,-1.875
1,3,5,-0.0
1,3,1,-0.0
5,3,5,-10.666666666666666
-3,-3,0,-1.0256410256410255
5,-4,1,-0.0
0,-4,-3,-0.75
3,1,1,-0.0
3,-2,-3,8.571428571428571
4,5,1,-0.0
2,5,-4,0.75
0,0,3,inf
4,4,0,0.9375
-2,3,-1,-1.6666666666666667
-4,2,3,5.357142857142857
1,-3,0,-0.0
-4,-3,-2,-3.5714285714285716
2,4,-5,1.40625
-3,2,-2,-6.923076923076923
4,-2,3,-7.5
-5,-3,-5,-8.0
4,-3,3,-3.3333333333333335
0,4,-5,-1.125
-4,5,-3,-1.7142857142857142
2,-1,-2,11.25
3,-3,2,-0.9523809523809523
2,-4,-5,1.40625
-4,0,4,inf
-1,-3,5,2.4242424242424243
3,5,0,0.34285714285714286
-2,4,2,0.46875
-3,5,-2,-1.1076923076923078
-1,-1,2,5.454545454545454
0,-1,3,6.0
-5,3,-5,-8.0
0,2,1,-0.0
4,2,-4,18.75
-3,5,-3,-1.476923076923077
-5,4,0,-0.75
0,-1,2,3.0
-2,-2,-2,-5.625
3,4,-2,1.6071428571428572
2,3,1,-0.0
3,0,-2,inf
4,0,-4,inf
-1,-1,4,16.363636363636363
-1,5,3,0.43636363636363634
-2,5,-2,-0.9
5,-2,-5,36.0
1,3,1,-0.0
3,5,5,-1.3714285714285714
1,4,5,-0.0
-2,3,5,3.3333333333333335
-5,-5,-3,-1.92
3,1,1,-0.0
1,-4,2,-0.0
0,1,3,6.0
-5,4,5,3.0
-5,-5,5,1.92
5,-5,5,-3.84
4,1,1,-0.0
3,3,3,-1.9047619047619047
2,1,5,-15.0
-2,5,-3,-1.2
-4,-3,-2,-3.5714285714285716
4,-1,-3,60.0
-3,3,-3,-4.102564102564102
-1,-3,4,1.8181818181818181
-1,0,3,inf
1,-2,-1,-0.0
3,3,-3,3.8095238095238093
4,-2,-4,18.75
-2,3,-1,-1.6666666666666667
-1,-2,3,2.727272727272727
1,0,2,inf
3,0,-3,inf
-1,-4,3,0.6818181818181818
-4,0,-3,inf
-3,-1,3,18.46153846153846
-4,0,-5,inf
-5,-3,-4,-6.666666666666667
-3,2,2,2.3076923076923075
-3,1,-1,-18.46153846153846
3,3,5,-3.8095238095238093
5,0,5,inf
-1,3,3,1.2121212121212122
-1,4,-3,-1.3636363636363635
-2,3,2,0.8333333333333334
1,-1,3,-0.0
-1,5,3,0.43636363636363634
-3,5,-4,-1.8461538461538463
-5,3,5,5.333333333333333
1,-2,5,-0.0
-4,-2,-1,-5.357142857142857
3,-4,3,-1.0714285714285714
-2,-2,5,7.5
0,0,5,inf
-5,2,-4,-15.0
-2,3,1,-0.0
4,3,-3,6.666666666666667
2,0,-5,inf
-5,3,-1,-2.6666666666666665
4,0,-5,inf
-2,-3,0,-0.8333333333333334
-1,1,3,10.909090909090908
2,-5,-5,0.9
1,3,1,-0.0
-2,0,2,inf
-5,-1,-1,-24.0
1,5,0,-0.0
-1,-1,4,16.363636363636363
-1,-1,-1,-10.909090909090908
-4,-1,5,42.857142857142854
1,-3,-1,-0.0
2,-3,2,-0.4166666666666667
4,4,5,-3.75
0,4,2,0.1875
-5,-4,4,2.25
0,-3,4,1.0
4,-5,5,-2.4
-1,-5,-2,-0.6545454545454545
1,-5,2,-0.0
-2,3,-4,-4.166666666666667
5,3,-5,16.0
-3,-4,-1,-1.1538461538461537
1,4,3,-0.0
5,1,-4,120.0
-3,-1,4,27.692307692307693
-5,-5,-2,-1.44
1,2,-4,-0.0
-5,-2,0,-3.0
0,-3,-4,-1.6666666666666667
-2,3,-2,-2.5
2,0,-1,inf
-1,3,-5,-3.6363636363636362
-4,-4,-1,-1.3392857142857142
2,3,4,-1.25
0,3,2,0.3333333333333333
1,1,-5,-0.0
2,-5,-5,0.9
-2,-3,-2,-2.5
-1,1,-4,-27.272727272727273
1,1,-1,-0.0
-3,-1,-3,-36.92307692307692
3,-5,-5,2.057142857142857
1,-1,-1,-0.0
-5,3,-5,-8.0
3,3,1,-0.0
-1,-3,-4,-3.0303030303030303
2,-2,-4,4.6875
-5,4,-1,-1.5
2,-2,0,0.9375
5,2,-3,24.0
2,-3,-2,1.25
3,2,-1,4.285714285714286
5,-2,4,-18.0
0,-4,-4,-0.9375
5,4,5,-6.0
-5,-1,-4,-60.0
-1,-3,-4,-3.0303030303030303
-4,2,2,2.6785714285714284
-4,0,-4,inf
4,-4,-3,3.75
1,5,-1,-0.0
-2,-4,-4,-2.34375
-5,5,4,1.44
-1,3,-2,-1.8181818181818181
-5,4,-3,-3.0
-1,4,4,1.0227272727272727
3,5,0,0.34285714285714286
-5,4,1,-0.0
-3,3,2,1.0256410256410255
3,-2,2,-2.142857142857143
-1,-4,-4,-1.7045454545454546
3,-5,-5,2.057142857142857
-3,0,2,inf
5,-5,-2,2.88
5,1,4,-72.0
0,-2,-2,-2.25
5,0,4,inf
-4,5,-1,-0.8571428571428571
4,-2,-5,22.5
-1,0,0,inf
1,-2,0,-0.0
3,-2,5,-8.571428571428571
3,1,-3,34.285714285714285
-1,3,-4,-3.0303030303030303
-2,-3,4,2.5
-4,3,-3,-4.761904761904762
1,2,1,-0.0
-1,-4,-2,-1.0227272727272727
-2,-1,4,22.5
-4,-2,-4,-13.392857142857142
-4,-3,-4,-5.9523809523809526
-5,-4,3,1.5
2,-5,-2,0.45
5,4,-4,7.5
4,-3,-2,5.0
5,-3,4,-8.0
-3,5,-3,-1.476923076923077
4,0,-2,inf
-1,-5,3,0.43636363636363634
4,-1,5,-60.0
-2,4,-1,-0.9375
3,-2,4,-6.428571428571429
1,-4,-2,-0.0
4,1,-5,90.0
-1,1,0,-5.454545454545454
-2,-1,4,22.5
1,5,-5,-0.0
-2,0,0,inf
3,-3,-1,1.9047619047619047
5,0,4,inf
-3,-2,2,2.3076923076923075
1,5,-3,-0.0
1,1,2,-0.0
-4,-4,5,2.6785714285714284
1,5,-5,-0.0
5,-2,4,-18.0
-4,-4,2,0.6696428571428571
-3,-5,2,0.36923076923076925
-5,-5,2,0.48
5,2,4,-18.0
-2,-5,4,0.9
1,-5,-4,-0.0
0,-1,3,6.0
0,5,2,0.12
0,5,-2,-0.36
5,0,5,inf
-4,0,4,inf
5,-5,3,-1.92
-3,0,0,inf
5,0,1,inf
0,-3,3,0.6666666666666666
2,0,5,inf
-1,-3,-2,-1.8181818181818181
-1,5,-3,-0.8727272727272727
3,0,4,inf
-5,-5,0,-0.48
0,-3,0,-0.3333333333333333
5,-3,-5,16.0
1,0,-1,inf
-4,4,-5,-4.017857142857143
0,-1,4,9.0
3,-4,4,-1.6071428571428572
-3,-5,1,-0.0
1,5,-3,-0.0
-3,-4,-2,-1.7307692307692308
-4,5,1,-0.0
5,3,-4,13.333333333333334
3,4,2,-0.5357142857142857
-5,-4,2,0.75
2,2,-3,3.75
5,-3,-2,8.0
1,2,0,-0.0
-3,4,-2,-1.7307692307692308
-1,-4,0,-0.3409090909090909
-5,-1,-4,-60.0
4,2,1,-0.0
-1,1,2,5.454545454545454
4,4,0,0.9375
1,-2,5,-0.0
-5,3,4,4.0
0,4,-4,-0.9375
5,2,-1,12.0
2,-1,3,-7.5
4,2,-3,15.0
-4,4,1,-0.0
-4,3,0,-1.1904761904761905
2,3,5,-1.6666666666666667
1,-1,-5,-0.0
-1,5,0,-0.21818181818181817
3,-1,3,-17.142857142857142
3,2,3,-4.285714285714286
2,-5,-3,0.6
-5,3,4,4.0
-2,4,0,-0.46875
-3,3,3,2.051282051282051
-5,4,3,1.5
-2,2,-1,-3.75
2,4,-1,0.46875
4,-5,3,-1.2
-5,2,-5,-18.0
4,5,-3,2.4
-2,2,-2,-5.625
5,-1,-2,72.0
1,3,-1,-0.0
-1,2,1,-0.0
3,1,0,8.571428571428571
5,5,5,-3.84
0,-4,3,0.375
1,1,1,-0.0
1,-1,3,-0.0
-4,-2,5,10.714285714285714
-1,-5,-3,-0.8727272727272727
-3,5,-5,-2.2153846153846155
3,-2,0,2.142857142857143
0,5,-4,-0.6
4,3,4,-5.0
5,3,0,2.6666666666666665
2,1,0,3.75
5,0,-1,inf
1,-2,-2,-0.0
-3,-1,-2,-27.692307692307693
5,3,4,-8.0
1,-4,1,-0.0
3,-3,-2,2.857142857142857
-1,4,1,-0.0
-2,-5,4,0.9
4,5,-2,1.8
2,0,-1,inf
4,3,-3,6.666666666666667
-1,5,4,0.6545454545454545
1,-3,3,-0.0
1,2,-1,-0.0
-2,4,4,1.40625
-2,-4,1,-0.0
-2,5,-5,-1.8
-2,0,1,inf
1,-2,-1,-0.0
-3,5,4,1.1076923076923078
0,-1,5,12.0
2,-2,3,-1.875
0,-3,-5,-2.0
2,-4,-3,0.9375
1,0,-1,inf
0,-1,-1,-6.0
0,1,-2,-9.0
4,1,-4,75.0
2,-1,-2,11.25
5,3,-4,13.333333333333334
4,-1,4,-45.0
-4,-5,-1,-0.8571428571428571
-3,-2,-1,-4.615384615384615
-3,0,5,inf
0,0,-2,inf
5,4,1,-0.0
1,3,-5,-0.0
1,5,-4,-0.0
5,3,-5,16.0
-5,5,-4,-2.4
3,-1,-3,34.285714285714285
3,-1,2,-8.571428571428571
0,1,2,3.0
1,5,-1,-0.0
3,-4,1,-0.0
-3,-3,3,2.051282051282051
3,-5,0,0.34285714285714286
0,1,0,-3.0
-2,2,1,-0.0
-2,-4,3,0.9375
-3,-4,-5,-3.4615384615384617
-1,-1,-1,-10.909090909090908
4,5,3,-1.2
5,-3,-4,13.333333333333334
1,-3,-3,-0.0
1,-2,0,-0.0
0,5,0,-0.12
-1,-2,3,2.727272727272727
-4,5,-4,-2.142857142857143
-4,-5,-2,-1.2857142857142858
1,-2,4,-0.0
3,0,1,inf
-3,2,2,2.3076923076923075
2,4,-5,1.40625
-4,5,3,0.8571428571428571
2,5,-4,0.75
-5,-3,1,-0.0
-4,0,4,inf
0,-3,-4,-1.6666666666666667
3,1,-4,42.857142857142854
4,0,-4,inf
-4,-1,-1,-21.428571428571427
-3,2,-2,-6.923076923076923
3,-4,0,0.5357142857142857
-3,-2,2,2.3076923076923075
-3,-4,-4,-2.8846153846153846
5,-2,-2,18.0
5,2,5,-24.0
2,-1,-4,18.75
5,4,1,-0.0
5,-3,-3,10.666666666666666
-5,-1,1,-0.0
3,-1,5,-34.285714285714285
0,-5,3,0.24
-2,-2,-2,-5.625
1,3,-3,-0.0
-1,0,3,inf
-3,-4,-5,-3.4615384615384617
5,-2,-4,30.0
1,2,-2,-0.0
2,-2,-5,5.625
3,-4,-2,1.6071428571428572
1,-4,-3,-0.0
-5,0,2,inf
-1,-3,-5,-3.6363636363636362
-1,4,4,1.0227272727272727
-4,4,0,-0.6696428571428571
2,-3,-2,1.25
-3,3,-5,-6.153846153846154
0,5,3,0.24
2,1,0,3.75
-2,-3,3,1.6666666666666667
1,3,0,-0.0
3,-3,-4,4.761904761904762
-1,-3,0,-0.6060606060606061
-1,4,2,0.3409090909090909
-3,-4,4,1.7307692307692308
-3,0,-5,inf
5,0,4,inf
1,-4,1,-0.0
4,-2,0,3.75
-1,2,3,2.727272727272727
-1,1,-4,-27.272727272727273
-2,-5,2,0.3
-3,-2,2,2.3076923076923075
-1,3,0,-0.6060606060606061
3,2,-2,6.428571428571429
1,-1,2,-0.0
2,1,-3,15.0
-4,-4,2,0.6696428571428571
5,-2,-5,36.0
-3,-1,-2,-27.692307692307693
-2,0,-3,inf
-2,-3,0,-0.8333333333333334
5,-2,0,6.0
-5,-5,-2,-1.44
5,-1,-5,144.0
5,5,-5,5.76
-2,4,3,0.9375
-4,-3,0,-1.1904761904761905
-5,4,-2,-2.25
-1,-2,-2,-4.090909090909091
-2,2,-5,-11.25
0,-2,0,-0.75
2,-2,1,-0.0
-2,-3,-4,-4.166666666666667
1,4,4,-0.0
1,5,4,-0.0
1,1,3,-0.0
-5,-2,0,-3.0
0,-5,-1,-0.24
-3,-1,5,36.92307692307692
-1,-5,-3,-0.8727272727272727
-2,-5,3,0.6
5,1,5,-96.0
-4,-2,-4,-13.392857142857142
-5,-3,3,2.6666666666666665
0,4,-5,-1.125
-3,2,-4,-11.538461538461538
4,-3,-1,3.3333333333333335
-4,-4,2,0.6696428571428571
2,3,-2,1.25
-4,-1,-1,-21.428571428571427
-4,5,-3,-1.7142857142857142
5,3,1,-0.0
-4,4,-2,-2.0089285714285716
0,3,0,-0.3333333333333333
0,-5,-1,-0.24
-3,2,4,6.923076923076923
-3,0,5,inf
2,-2,-1,1.875
3,-1,-5,51.42857142857143
2,-1,-2,11.25
3,0,-2,inf
0,0,2,inf
-5,4,5,3.0
5,-4,-4,7.5
1,-5,-1,-0.0
3,3,-5,5.714285714285714
1,-4,1,-0.0
1,3,0,-0.0
1,-5,-5,-0.0
-4,-4,-2,-2.0089285714285716
-4,-3,3,2.380952380952381
-1,-3,5,2.4242424242424243
-1,-2,-2,-4.090909090909091
-4,1,-4,-53.57142857142857
-1,0,2,inf
0,-1,2,3.0
4,-3,-1,3.3333333333333335
1,2,3,-0.0
-5,0,2,inf
4,4,-1,1.875
3,-2,-3,8.571428571428571
-5,-5,4,1.44
2,4,-2,0.703125
4,1,-3,60.0
3,-2,-2,6.428571428571429
-2,-3,2,0.8333333333333334
5,-5,-5,5.76
1,2,0,-0.0
0,-4,1,-0.0
-3,4,-2,-1.7307692307692308
3,-2,4,-6.428571428571429
-3,1,5,36.92307692307692
0,3,-1,-0.6666666666666666
4,-1,-1,30.0
0,-1,0,-3.0
0,5,0,-0.12
0,3,-1,-0.6666666666666666
-4,-4,1,-0.0
2,-3,-4,2.0833333333333335
2,-5,-4,0.75
3,0,-5,inf
4,2,-2,11.25
-1,2,2,1.3636363636363635
-4,0,4,inf
2,-5,-2,0.45
1,-5,-2,-0.0
1,5,3,-0.0
1,-1,-2,-0.0
2,3,-3,1.6666666666666667
4,1,3,-30.0
-4,-2,-5,-16.071428571428573
-5,-3,-3,-5.333333333333333
2,4,3,-0.46875
-4,-4,-5,-4.017857142857143
-3,-4,5,2.3076923076923075
-3,1,-3,-36.92307692307692
-2,0,4,inf
-2,-5,2,0.3
-4,5,5,1.7142857142857142
-5,-2,0,-3.0
4,0,5,inf
0,-4,2,0.1875
4,3,-1,3.3333333333333335
5,-3,5,-10.666666666666666
-3,3,-3,-4.102564102564102
2,-3,-3,1.6666666666666667
2,0,0,inf
-3,3,1,-0.0
3,-2,5,-8.571428571428571
-3,3,-3,-4.102564102564102
5,-2,-5,36.0
4,-4,5,-3.75
-1,0,2,inf
5,-1,-1,48.0
2,0,-2,inf
-2,-3,0,-0.8333333333333334
-2,4,-1,-0.9375
4,-3,1,-0.0
1,-3,3,-0.0
2,-1,0,3.75
-4,5,-5,-2.5714285714285716
2,-1,0,3.75
0,0,5,inf
2,5,-1,0.3
4,-5,4,-1.8
0,0,2,inf
-3,2,-3,-9.23076923076923
2,0,4,inf
1,1,4,-0.0
-4,4,-3,-2.6785714285714284
-4,-1,-1,-21.428571428571427
4,3,3,-3.3333333333333335
-2,1,-3,-30.0
-5,3,1,-0.0
4,0,-3,inf
-3,-4,1,-0.0
-5,5,-5,-2.88
-5,-1,2,12.0
-4,0,3,inf
5,5,-3,3.84
-2,-4,2,0.46875
-4,4,4,2.0089285714285716
4,1,-5,90.0
4,-1,-3,60.0
0,-3,3,0.6666666666666666
-2,0,-1,inf
2,-2,-5,5.625
4,-4,-2,2.8125
3,-5,-3,1.3714285714285714
-1,-4,-1,-0.6818181818181818
4,-2,5,-15.0
-2,-1,-5,-45.0
4,-3,3,-3.3333333333333335
-3,-5,1,-0.0
-5,-1,-5,-72.0
5,5,1,-0.0
4,5,-1,1.2
2,1,0,3.75
-1,-3,0,-0.6060606060606061
-2,2,3,3.75
-5,1,-1,-24.0
5,0,4,inf
-1,-3,3,1.2121212121212122
-4,-3,3,2.380952380952381
-5,-1,-3,-48.0
2,-4,3,-0.46875
-4,-1,-1,-21.428571428571427
3,3,0,0.9523809523809523
-1,-5,-1,-0.43636363636363634
0,-1,-3,-12.0
-5,-4,2,0.75
0,-4,-5,-1.125
-3,-3,5,4.102564102564102
-2,3,-4,-4.166666666666667
1,4,-5,-0.0
4,-2,1,-0.0
1,4,-5,-0.0
-3,1,-4,-46.15384615384615
-5,1,-5,-72.0
-2,-3,0,-0.8333333333333334
-4,-2,4,8.035714285714286
3,1,-1,17.142857142857142
5,-4,4,-4.5
-4,3,-1,-2.380952380952381
-1,1,4,16.363636363636363
2,4,-1,0.46875
3,0,-3,inf
1,3,-5,-0.0
4,0,-5,inf
5,-2,-5,36.0
-1,3,4,1.8181818181818181
3,3,4,-2.857142857142857
-3,4,2,0.5769230769230769
-4,1,-1,-21.428571428571427
0,-2,3,1.5
4,-3,2,-1.6666666666666667
4,-4,0,0.9375
-3,1,2,9.23076923076923
-2,-5,2,0.3
4,1,5,-60.0
-4,-3,2,1.1904761904761905
3,0,2,inf
-4,-3,-1,-2.380952380952381
-3,-1,-4,-46.15384615384615
0,-1,-2,-9.0
-1,-5,2,0.21818181818181817
-1,2,5,5.454545454545454
-4,5,-4,-2.142857142857143
5,1,-5,144.0
-2,3,-5,-5.0
5,-1,1,-0.0
-2,-3,-4,-4.166666666666667
3,4,-2,1.6071428571428572
2,-1,-2,11.25
5,1,2,-24.0
3,-4,-4,2.6785714285714284
-1,-1,2,5.454545454545454
-1,-4,5,1.3636363636363635
0,-2,-3,-3.0
-2,3,-1,-1.6666666666666667
2,1,-3,15.0
-5,2,4,9.0
1,-1,-4,-0.0
-4,4,2,0.6696428571428571
-5,1,1,-0.0
0,1,-5,-18.0
2,-3,-4,2.0833333333333335
0,-1,1,-0.0
4,1,3,-30.0
-4,3,4,3.5714285714285716
5,-3,5,-10.666666666666666
-4,-4,5,2.6785714285714284
1,0,-3,inf
1,3,1,-0.0
5,4,4,-4.5
-4,-3,4,3.5714285714285716
4,-5,-3,2.4
1,2,-4,-0.0
1,2,-1,-0.0
1,-5,-2,-0.0
2,-1,-4,18.75
5,-1,3,-48.0
-3,3,-5,-6.153846153846154
-3,5,2,0.36923076923076925
5,0,5,inf
0,2,2,0.75
-2,-3,-4,-4.166666666666667
0,-5,3,0.24
2,2,0,0.9375
1,5,-1,-0.0
-5,1,0,-12.0
-2,-3,-5,-5.0
0,5,-2,-0.36
-1,-5,0,-0.21818181818181817
5,1,-3,96.0
2,3,-1,0.8333333333333334
3,0,-3,inf
5,1,5,-96.0
-5,3,-5,-8.0
3,3,-1,1.9047619047619047
3,-1,0,8.571428571428571
-2,3,-4,-4.166666666666667
5,-5,3,-1.92
5,-4,-3,6.0
-4,5,-2,-1.2857142857142858
3,-3,2,-0.9523809523809523
4,5,-2,1.8
-1,-5,-4,-1.0909090909090908
-5,-5,-2,-1.44
0,1,5,12.0
-3,3,4,3.076923076923077
3,5,0,0.34285714285714286
-4,3,0,-1.1904761904761905
4,5,-4,3.0
-2,-3,-4,-4.166666666666667
-2,-5,1,-0.0
4,1,-5,90.0
-4,-3,5,4.761904761904762
-2,5,5,1.2
0,2,-3,-3.0
4,4,-3,3.75
-3,2,-1,-4.615384615384615
-1,4,0,-0.3409090909090909
3,-3,4,-2.857142857142857
0,-3,-2,-1.0
-3,2,-4,-11.538461538461538
-3,4,-5,-3.4615384615384617
1,-1,3,-0.0
-5,0,1,inf
-1,-2,-5,-8.181818181818182
-4,-1,5,42.857142857142854
-2,0,-4,inf
2,-5,0,0.15
3,-4,2,-0.5357142857142857
-4,0,4,inf
5,0,0,inf
4,-4,4,-2.8125
-4,2,2,2.6785714285714284
5,4,-5,9.0
4,4,-1,1.875
0,1,3,6.0
-1,-1,5,21.818181818181817
-4,-3,-1,-2.380952380952381
5,-2,-2,18.0
5,1,1,-0.0
-3,4,-1,-1.1538461538461537
-3,3,1,-0.0
-5,-1,3,24.0
-1,0,1,inf
5,-3,-1,5.333333333333333
1,4,-3,-0.0
2,-3,0,0.4166666666666667
5,3,0,2.6666666666666665
-3,4,-2,-1.7307692307692308
0,5,3,0.24
-1,3,-4,-3.0303030303030303
3,-4,3,-1.0714285714285714
1,-4,2,-0.0
5,1,4,-72.0
3,2,-1,4.285714285714286
-2,1,-4,-37.5
5,-3,-1,5.333333333333333
-4,4,-1,-1.3392857142857142
-1,1,1,-0.0
-1,-1,-5,-32.72727272727273
-4,1,3,21.428571428571427
2,-2,-2,2.8125
3,2,-5,12.857142857142858
-3,-4,4,1.7307692307692308
2,3,0,0.4166666666666667
-1,3,-1,-1.2121212121212122
5,5,4,-2.88
-5,0,5,inf
0,5,-3,-0.48
5,3,2,-2.6666666666666665
2,3,-5,2.5
-1,-2,-1,-2.727272727272727
-2,3,-1,-1.6666666666666667
-4,-4,-1,-1.3392857142857142
-4,5,-3,-1.7142857142857142
-3,-5,-4,-1.8461538461538463
-1,-1,3,10.909090909090908
3,-4,1,-0.0
2,-5,3,-0.3
2,-3,-5,2.5
-5,0,4,inf
1,4,-1,-0.0
-4,2,0,-2.6785714285714284
-4,0,0,inf
-5,0,-3,inf
0,-4,0,-0.1875
-4,3,5,4.761904761904762
2,0,2,inf
1,-3,0,-0.0
-2,3,-4,-4.166666666666667
-5,-4,-1,-1.5
5,2,-4,30.0
4,5,2,-0.6
2,-5,1,-0.0
2,-3,5,-1.6666666666666667
4,4,1,-0.0
-2,-4,4,1.40625
-4,5,2,0.42857142857142855
0,1,0,-3.0
1,-2,1,-0.0
4,-3,-3,6.666666666666667
3,3,3,-1.9047619047619047
1,-4,-1,-0.0
2,-2,0,0.9375
5,3,-5,16.0
-4,-3,0,-1.1904761904761905
1,-3,1,-0.0
-4,-1,2,10.714285714285714
-3,-3,-1,-2.051282051282051
1,5,3,-0.0
3,5,-3,1.3714285714285714
-1,-4,-2,-1.0227272727272727
-2,0,5,inf
-4,-1,2,10.714285714285714
-4,1,-5,-64.28571428571429
5,0,-4,inf
-5,-1,3,24.0
-3,4,-1,-1.1538461538461537
-4,1,1,-0.0
-5,5,-4,-2.4
-5,-1,2,12.0
2,4,0,0.234375
-4,-2,4,8.035714285714286
-2,-3,-4,-4.166666666666667
0,-4,4,0.5625
0,4,-5,-1.125
4,-2,2,-3.75
-1,3,-3,-2.4242424242424243
2,2,4,-2.8125
-4,3,-4,-5.9523809523809526
-5,0,-1,inf
3,5,0,0.34285714285714286
0,-2,5,3.0
-5,4,-3,-3.0
-2,-2,0,-1.875
4,3,-4,8.333333333333334
-5,-4,5,3.0
-5,4,2,0.75
-5,-5,2,0.48
-2,-1,-2,-22.5
0,3,4,1.0
1,0,-2,inf
5,-4,5,-6.0
0,2,-2,-2.25
-4,1,2,10.714285714285714
3,-3,2,-0.9523809523809523
-1,1,1,-0.0
1,5,-5,-0.0
-1,-3,-1,-1.2121212121212122
1,-3,-4,-0.0
-4,0,0,inf
0,-2,-4,-3.75
3,0,-2,inf
5,1,3,-48.0
3,-2,-4,10.714285714285714
4,4,3,-1.875
-3,-4,2,0.5769230769230769
3,-5,4,-1.0285714285714285
2,-2,2,-0.9375
-4,-3,2,1.1904761904761905
0,0,-1,inf
-1,-2,1,-0.0
2,5,0,0.15
-5,3,-4,-6.666666666666667
3,-4,-5,3.2142857142857144
1,5,-3,-0.0
3,0,-3,inf
0,-3,-3,-1.3333333333333333
4,-2,-1,7.5
-3,1,-4,-46.15384615384615
-4,0,3,inf
3,-1,5,-34.285714285714285
-3,4,-2,-1.7307692307692308
3,3,2,-0.9523809523809523
0,5,4,0.36
-5,4,-2,-2.25
1,-4,-3,-0.0
-1,-3,2,0.6060606060606061
-1,5,2,0.21818181818181817
-1,3,-2,-1.8181818181818181
-2,4,5,1.875
-1,1,-2,-16.363636363636363
1,5,1,-0.0
-2,0,-2,inf
1,4,5,-0.0
1,5,3,-0.0
-5,-1,-1,-24.0
-1,3,-2,-1.8181818181818181
4,5,-4,3.0
-3,-5,2,0.36923076923076925
2,5,-1,0.3
-5,-3,5,5.333333333333333
3,-3,-1,1.9047619047619047
3,-4,5,-2.142857142857143
2,-2,4,-2.8125
5,0,-5,inf
0,3,-3,-1.3333333333333333
-2,3,5,3.3333333333333335
-5,0,-2,inf
1,-1,1,-0.0
-3,-2,0,-2.3076923076923075
-5,0,1,inf
5,-4,-2,4.5
-1,1,4,16.363636363636363
-2,-1,-3,-30.0
-4,4,-5,-4.017857142857143
5,0,1,inf
4,-2,0,3.75
5,-5,0,0.96
-4,3,-4,-5.9523809523809526
5,-5,-2,2.88
0,-1,-2,-9.0
1,-2,-5,-0.0
-4,-4,-2,-2.0089285714285716
-2,-2,-2,-5.625
5,2,-5,36.0
5,-3,-3,10.666666666666666
-1,-2,-5,-8.181818181818182
3,-2,1,-0.0
2,4,-5,1.40625
4,3,4,-5.0
5,1,0,24.0
-5,1,4,36.0
-3,-4,-3,-2.3076923076923075
4,0,5,inf
-5,-1,-2,-36.0
1,5,5,-0.0
-1,1,-3,-21.818181818181817
-2,-1,2,7.5
2,-1,-4,18.75
-2,1,2,7.5
0,-5,-5,-0.72
-1,-4,-5,-2.0454545454545454
4,-5,-2,1.8
3,-5,0,0.34285714285714286
-4,-2,-1,-5.357142857142857
1,5,-4,-0.0
3,-4,-3,2.142857142857143
-2,-1,-2,-22.5
1,-2,0,-0.0
1,-5,5,-0.0
-3,-1,5,36.92307692307692
3,-4,5,-2.142857142857143
1,-1,5,-0.0
-2,-5,4,0.9
0,3,-2,-1.0
4,2,-2,11.25
-1,-5,-5,-1.309090909090909
-5,-3,-4,-6.666666666666667
-5,-5,-4,-2.4
-4,1,-4,-53.57142857142857
2,5,3,-0.3
-3,-4,-5,-3.4615384615384617
2,3,3,-0.8333333333333334
-3,2,-2,-6.923076923076923
0,-5,4,0.36
-2,4,-5,-2.8125
-1,4,3,0.6818181818181818
-3,5,-5,-2.2153846153846155
-1,-3,0,-0.6060606060606061
-5,3,3,2.6666666666666665
3,-1,5,-34.285714285714285
1,1,-1,-0.0
0,-1,-5,-18.0
-5,-4,4,2.25
1,4,-1,-0.0
-1,-3,2,0.6060606060606061
4,-5,0,0.6
2,-3,-4,2.0833333333333335
0,-4,-5,-1.125
